ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
32426,variation,missing,"Chocolatey Holi Treat - 1.5 Kg, Eggless",parent,1,1.5,2549.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolatey-holi-treat.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32427,variable,GBODBR02,Chocolaty Brownies,missing,1,,,Other Desserts > Brownies,Brownie in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolaty-brownies.jpg,Set of,"6 pcs, 12 pcs, 18 pcs",1.0,0.0,missing,missing,missing,,,missing
32430,variable,GBFLCH13,Chocolaty Cake,missing,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolaty-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1.0,1.0,1.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32431,variation,missing,"Chocolaty Cake - 1.5 Kg, Egg",parent,1,1.5,2429.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolaty-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32432,variation,missing,"Chocolaty Cake - 1.5 Kg, Eggless",parent,1,1.5,2429.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolaty-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32433,variation,missing,"Chocolaty Cake - 2 Kg, Egg",parent,1,2.0,3239.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolaty-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32434,variation,missing,"Chocolaty Cake - 2 Kg, Eggless",parent,1,2.0,3239.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chocolaty-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32435,variable,GBFLCC03,Chocolicious Coffee Cake,missing,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Coffee Cakes",Coffee Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolicious-coffee-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg, 2.5 Kg, 3 Kg",1.0,1.0,1.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32436,variation,missing,"Chocolicious Coffee Cake - 1.5 Kg, Egg",parent,1,1.5,2749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32437,variation,missing,"Chocolicious Coffee Cake - 1.5 Kg, Eggless",parent,1,1.5,2749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32438,variation,missing,"Chocolicious Coffee Cake - 2 Kg, Egg",parent,1,2.0,3599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32439,variation,missing,"Chocolicious Coffee Cake - 2 Kg, Eggless",parent,1,2.0,3599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32440,variation,missing,"Chocolicious Coffee Cake - 2.5 Kg, Egg",parent,1,2.5,4499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32441,variation,missing,"Chocolicious Coffee Cake - 2.5 Kg, Eggless",parent,1,2.5,4499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32442,variation,missing,"Chocolicious Coffee Cake - 3 Kg, Egg",parent,1,3.0,5399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32443,variation,missing,"Chocolicious Coffee Cake - 3 Kg, Eggless",parent,1,3.0,5399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/chocolicious-coffee-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32444,variable,GBDCCA14,Chotta Bheem & Friends Cake,missing,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes > Cartoon Cakes, Designer Cakes, Photo Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chotta-bheem-and-friends-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32445,variation,missing,"Chotta Bheem & Friends Cake - 0.5 Kg, Egg",parent,1,0.5,829.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32446,variation,missing,"Chotta Bheem & Friends Cake - 0.5 Kg, Eggless",parent,1,0.5,829.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32447,variation,missing,"Chotta Bheem & Friends Cake - 1 Kg, Egg",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32448,variation,missing,"Chotta Bheem & Friends Cake - 1 Kg, Eggless",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32449,variation,missing,"Chotta Bheem & Friends Cake - 1.5 Kg, Egg",parent,1,1.5,2099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32450,variation,missing,"Chotta Bheem & Friends Cake - 1.5 Kg, Eggless",parent,1,1.5,2099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32451,variation,missing,"Chotta Bheem & Friends Cake - 2 Kg, Egg",parent,1,2.0,2799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32452,variation,missing,"Chotta Bheem & Friends Cake - 2 Kg, Eggless",parent,1,2.0,2799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/chotta-bheem-and-friends-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32453,variable,GBDCFA05,Ciao My Friend,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Farewell Cakes, Photo Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/ciao-my-friend.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32454,variation,missing,"Ciao My Friend - 1.5 Kg, Egg",parent,1,1.5,2039.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/ciao-my-friend.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32455,variation,missing,"Ciao My Friend - 1.5 Kg, Eggless",parent,1,1.5,2039.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/ciao-my-friend.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32460,variable,GBFLBF09,Classic Black Forest Cake,missing,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-black-forest-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32461,variation,missing,"Classic Black Forest Cake - 0.5 Kg, Egg",parent,1,0.5,449.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32462,variation,missing,"Classic Black Forest Cake - 0.5 Kg, Eggless",parent,1,0.5,449.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32463,variation,missing,"Classic Black Forest Cake - 1 Kg, Egg",parent,1,1.0,889.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32464,variation,missing,"Classic Black Forest Cake - 1 Kg, Eggless",parent,1,1.0,889.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32465,variation,missing,"Classic Black Forest Cake - 1.5 Kg, Egg",parent,1,1.5,1329.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32466,variation,missing,"Classic Black Forest Cake - 1.5 Kg, Eggless",parent,1,1.5,1329.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32467,variation,missing,"Classic Black Forest Cake - 2 Kg, Egg",parent,1,2.0,1759.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32468,variation,missing,"Classic Black Forest Cake - 2 Kg, Eggless",parent,1,2.0,1759.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/classic-black-forest-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32469,variable,GBFLCH14,Classic Chocolate Cake,missing,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32470,variation,missing,"Classic Chocolate Cake - 1 Kg, Egg",parent,1,1.0,979.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32471,variation,missing,"Classic Chocolate Cake - 1 Kg, Eggless",parent,1,1.0,979.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32472,variation,missing,"Classic Chocolate Cake - 1.5 Kg, Egg",parent,1,1.5,1379.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32473,variation,missing,"Classic Chocolate Cake - 1.5 Kg, Eggless",parent,1,1.5,1379.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32474,variation,missing,"Classic Chocolate Cake - 2 Kg, Egg",parent,1,2.0,1719.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32475,variation,missing,"Classic Chocolate Cake - 2 Kg, Eggless",parent,1,2.0,1719.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-chocolate-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32476,variable,GBSOXS04,Classic Christmas Fruit Cake,missing,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Christmas",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-christmas-fruit-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32477,variation,missing,"Classic Christmas Fruit Cake - 1.5 Kg, Egg",parent,1,1.5,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-christmas-fruit-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32478,variation,missing,"Classic Christmas Fruit Cake - 1.5 Kg, Eggless",parent,1,1.5,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-christmas-fruit-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32479,variation,missing,"Classic Christmas Fruit Cake - 2 Kg, Egg",parent,1,2.0,2899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-christmas-fruit-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32480,variation,missing,"Classic Christmas Fruit Cake - 2 Kg, Eggless",parent,1,2.0,2899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-christmas-fruit-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32481,variable,GBFLVC12,Classic Love Cake,missing,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Vanilla Cakes",Vanilla Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32482,variation,missing,"Classic Love Cake - 1 Kg, Egg",parent,1,1.0,899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32483,variation,missing,"Classic Love Cake - 1 Kg, Eggless",parent,1,1.0,899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32484,variation,missing,"Classic Love Cake - 1.5 Kg, Egg",parent,1,1.5,1269.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32485,variation,missing,"Classic Love Cake - 1.5 Kg, Eggless",parent,1,1.5,1269.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32486,variation,missing,"Classic Love Cake - 2 Kg, Egg",parent,1,2.0,1589.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32487,variation,missing,"Classic Love Cake - 2 Kg, Eggless",parent,1,2.0,1589.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-love-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32488,variable,GBDCPC00,Classic PUBG Cake,missing,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes, Photo Cakes, Designer Cakes > PUBG Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-pubg-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32489,variation,missing,"Classic PUBG Cake - 1 Kg, Egg",parent,1,1.0,1599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-pubg-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32490,variation,missing,"Classic PUBG Cake - 1 Kg, Eggless",parent,1,1.0,1599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-pubg-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32491,variation,missing,"Classic PUBG Cake - 1.5 Kg, Egg",parent,1,1.5,2099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-pubg-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32492,variation,missing,"Classic PUBG Cake - 1.5 Kg, Eggless",parent,1,1.5,2099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-pubg-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32493,variable,GBSOVD00,Classic Red Heart Valentines Cake,missing,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour, Cakes for special occasion, Cakes by Flavour > Red Velvet Cakes","Red Velvet Cake in Gurgaon, Valentines Day Cake",,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-heart-valentines-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32494,variation,missing,"Classic Red Heart Valentines Cake - 1 Kg, Egg",parent,1,1.0,999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-heart-valentines-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32495,variation,missing,"Classic Red Heart Valentines Cake - 1 Kg, Eggless",parent,1,1.0,999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-heart-valentines-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32496,variation,missing,"Classic Red Heart Valentines Cake - 1.5 Kg, Egg",parent,1,1.5,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-heart-valentines-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32497,variation,missing,"Classic Red Heart Valentines Cake - 1.5 Kg, Eggless",parent,1,1.5,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-heart-valentines-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32498,variable,GBFLRV12,Classic Red Velvet Heart Cake,missing,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Cakes by Flavour > Red Velvet Cakes, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes for special occasion > Valentine’s Day",Red Velvet Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32499,variation,missing,"Classic Red Velvet Heart Cake - 1 Kg, Egg",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32500,variation,missing,"Classic Red Velvet Heart Cake - 1 Kg, Eggless",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32501,variation,missing,"Classic Red Velvet Heart Cake - 1.5 Kg, Egg",parent,1,1.5,1999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32502,variation,missing,"Classic Red Velvet Heart Cake - 1.5 Kg, Eggless",parent,1,1.5,1999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32503,variation,missing,"Classic Red Velvet Heart Cake - 2 Kg, Egg",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32504,variation,missing,"Classic Red Velvet Heart Cake - 2 Kg, Eggless",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-red-velvet-heart-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32505,variable,GBDCSH01,Classic Spiderman Cake,missing,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes, Photo Cakes, Designer Cakes > Spiderman Cakes, Designer Cakes > Super Hero Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-spiderman-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32506,variation,missing,"Classic Spiderman Cake - 1.5 Kg, Egg",parent,1,1.5,1949.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-spiderman-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32507,variation,missing,"Classic Spiderman Cake - 1.5 Kg, Eggless",parent,1,1.5,1949.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-spiderman-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32508,variation,missing,"Classic Spiderman Cake - 2 Kg, Egg",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-spiderman-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32509,variation,missing,"Classic Spiderman Cake - 2 Kg, Eggless",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/classic-spiderman-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32514,variable,GBSONY02,Classic Vanilla Cake for New Year Party,missing,1,,,"All Cakes, Cakes by Flavour, Cakes for special occasion, Cakes for special occasion > New Year, Cakes by Flavour > Vanilla Cakes",Vanilla Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/classic-vanilla-cake-for-new-year-party-1.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32515,variation,missing,"Classic Vanilla Cake for New Year Party - 1.5 Kg, Egg",parent,1,1.5,2249.0,missing,missing,,missing,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
